Data from Accelerometer (Altitude):
Reading: 0.76, Time Elapsed: 7545
Reading: 0.0, Time Elapsed: 17325
Reading: 0.0, Time Elapsed: 17325
Reading: 0.0, Time Elapsed: 17325

Data from Force Sensor 393:
Reading: 0.0, Time Elapsed: 17350
Reading: 0.0, Time Elapsed: 17350
Reading: 0.0, Time Elapsed: 17350

Data from Force Sensor 394:
Reading: 0.0, Time Elapsed: 17374
Reading: 0.0, Time Elapsed: 17374
Reading: 0.0, Time Elapsed: 17374

Data from Force Sensor 395:
Reading: 0.0, Time Elapsed: 17398
Reading: 0.0, Time Elapsed: 17398
Reading: 0.0, Time Elapsed: 17398

Data from Force Sensor 396:
Reading: 0.0, Time Elapsed: 17424
Reading: 0.0, Time Elapsed: 17424
Reading: 0.0, Time Elapsed: 17424

Data from Force Sensor 397:
Reading: 0.0, Time Elapsed: 17450
Reading: 0.0, Time Elapsed: 17450
Reading: 0.0, Time Elapsed: 17450

Data from Force Sensor 398:
Reading: 0.0, Time Elapsed: 17473
Reading: 0.0, Time Elapsed: 17473
Reading: 0.0, Time Elapsed: 17473

Data from Force Sensor 399:
Reading: 0.0, Time Elapsed: 17499
Reading: 0.0, Time Elapsed: 17499
Reading: 0.0, Time Elapsed: 17499

Data from Force Sensor 400:
Reading: 0.0, Time Elapsed: 17524
Reading: 0.0, Time Elapsed: 17524
Reading: 0.0, Time Elapsed: 17524

Data from Force Sensor 401:
Reading: 0.0, Time Elapsed: 17549
Reading: 0.0, Time Elapsed: 17549
Reading: 0.0, Time Elapsed: 17549

Data from Force Sensor 402:
Reading: 0.0, Time Elapsed: 17572
Reading: 0.0, Time Elapsed: 17572
Reading: 0.0, Time Elapsed: 17572

Data from Force Sensor 403:
Reading: 0.0, Time Elapsed: 17598
Reading: 0.0, Time Elapsed: 17598
Reading: 0.0, Time Elapsed: 17598

Data from Force Sensor 404:
Reading: 0.0, Time Elapsed: 17623
Reading: 0.0, Time Elapsed: 17623
Reading: 0.0, Time Elapsed: 17623

Data from Force Sensor 405:
Reading: 0.0, Time Elapsed: 17647
Reading: 0.0, Time Elapsed: 17647
Reading: 0.0, Time Elapsed: 17647
